"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","Skull                                     IE ","Skull                                     KE ","Skull                                     XMOM ","Skull                                     YMOM ","Skull                                     ZMOM ","Skull                                     MASS ","Skull                                     HE ","Skull                                     ERODED ","Skull                                     HEAT ","Skin                                      IE ","Skin                                      KE ","Skin                                      XMOM ","Skin                                      YMOM ","Skin                                      ZMOM ","Skin                                      MASS ","Skin                                      HE ","Skin                                      ERODED ","Skin                                      HEAT ","Accel Block                               IE ","Accel Block                               KE ","Accel Block                               XMOM ","Accel Block                               YMOM ","Accel Block                               ZMOM ","Accel Block                               MASS ","Accel Block                               HE ","Accel Block                               ERODED ","Accel Block                               HEAT ","Back Plate                                IE ","Back Plate                                KE ","Back Plate                                XMOM ","Back Plate                                YMOM ","Back Plate                                ZMOM ","Back Plate                                MASS ","Back Plate                                HE ","Back Plate                                ERODED ","Back Plate                                HEAT ","Plate                                     IE ","Plate                                     KE ","Plate                                     XMOM ","Plate                                     YMOM ","Plate                                     ZMOM ","Plate                                     MASS ","Plate                                     HE ","Plate                                     ERODED ","Plate                                     HEAT ","TH-ACCEL                                 1                                          var 58","TH-ACCEL                                 1                                          var 59","TH-ACCEL                                 1                                          var 60","TH-INTER                                 1 Head_Self_contact                        var 61","TH-INTER                                 1 Head_Self_contact                        var 62","TH-INTER                                 1 Head_Self_contact                        var 63","TH-INTER                                 1 Head_Self_contact                        var 64","TH-INTER                                 1 Head_Self_contact                        var 65","TH-INTER                                 1 Head_Self_contact                        var 66","TH-INTER                                 2 Head to Plate                            var 67","TH-INTER                                 2 Head to Plate                            var 68","TH-INTER                                 2 Head to Plate                            var 69","TH-INTER                                 2 Head to Plate                            var 70","TH-INTER                                 2 Head to Plate                            var 71","TH-INTER                                 2 Head to Plate                            var 72","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 73","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 74","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 75","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 76","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 77","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 78","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 79","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 80","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 81","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 82","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 83","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 84","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 85","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 86","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 87"
1.705701e-04,6.847513e-07,1.658590e+04,-8.209788e-07,7.759361e-14,-1.219550e+01,5.733604e-03,3.045894e-06,2.318231e-11,0.000000e+00,0.000000e+00,6.221470e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.847513e-07,3.365484e+03,4.194372e-06,-8.052439e-10,-2.474609e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.254024e+01,-1.458842e-01,-2.027466e+00,-4.396623e-09,1.125591e-11,9.508267e-09,7.430559e-09,-1.885475e-11,3.438405e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.412505e-07,-3.421386e-11,-4.639506e-01,-1.419071e-03,3.970916e-07,-2.720000e+03,-3.462218e+00,1.458842e-01,1.222216e+01,2.108777e-08,2.445601e-06,1.053880e-08,-1.613954e-03,-1.144440e-02,-3.188936e-03
1.827536e-04,7.665722e-07,1.658590e+04,-8.209792e-07,7.365523e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.036496e-11,0.000000e+00,0.000000e+00,6.449764e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.665722e-07,3.365485e+03,4.344447e-06,-3.710809e-09,-2.474611e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.665561e+00,6.179419e-01,-2.541673e-01,-4.970827e-09,1.035166e-11,1.076230e-08,8.433665e-09,-1.716579e-11,3.897825e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.588790e-07,-2.250128e-11,-4.970900e-01,-1.462684e-03,1.114577e-06,-2.720000e+03,-3.431865e+00,-6.179419e-01,7.961083e+00,1.025278e-08,2.696779e-06,2.995979e-09,4.132379e-03,5.399507e-02,5.481195e-03
1.918913e-04,8.838070e-07,1.658590e+04,-8.209786e-07,9.801726e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.817460e-11,0.000000e+00,0.000000e+00,1.752349e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.838070e-07,3.365485e+03,4.462716e-06,1.612494e-08,-2.474611e+00,9.097796e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.128458e+00,2.265800e-01,1.745552e+00,-5.271866e-09,1.085950e-11,1.141713e-08,8.957445e-09,-1.802418e-11,4.138697e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.724519e-07,-4.578006e-11,-5.219445e-01,-1.498362e-03,-4.093504e-06,-2.720000e+03,-5.439855e+00,-2.265800e-01,7.535493e+00,4.293233e-08,3.100922e-06,4.159953e-08,-1.701096e-03,9.579887e-03,-9.049390e-04
2.010290e-04,1.022176e-06,1.658590e+04,-8.209789e-07,6.841520e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.182458e-11,0.000000e+00,0.000000e+00,5.337902e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.022176e-06,3.365486e+03,4.659567e-06,2.356350e-08,-2.474612e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.230515e+00,7.856740e-02,1.775040e+00,-5.672594e-09,1.301462e-11,1.228514e-08,9.651717e-09,-2.172304e-11,4.459342e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.864675e-07,-9.399666e-11,-5.467989e-01,-1.552666e-03,-5.920146e-06,-2.720000e+03,-5.509711e+00,-7.856740e-02,7.615526e+00,8.165727e-08,2.980469e-06,4.329794e-08,6.970343e-03,-9.004012e-02,-3.509938e-03
2.101667e-04,1.164666e-06,1.658590e+04,-8.209790e-07,5.254981e-14,-1.219550e+01,5.733604e-03,3.045894e-06,1.281221e-11,0.000000e+00,0.000000e+00,1.142176e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.164666e-06,3.365487e+03,4.829645e-06,2.912434e-08,-2.474611e+00,9.097790e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.406627e+00,4.163347e-01,-1.535340e+00,-6.014893e-09,1.420711e-11,1.303024e-08,1.024770e-08,-2.377779e-11,4.733226e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.009284e-07,-1.546479e-10,-5.716534e-01,-1.593777e-03,-7.304036e-06,-2.720000e+03,3.744082e-01,-4.163347e-01,2.830007e+00,1.283683e-07,1.971006e-06,5.702987e-09,2.030249e-03,-1.120590e-01,-2.631350e-03
2.223503e-04,1.350994e-06,1.658590e+04,-8.209792e-07,4.438445e-14,-1.219550e+01,5.733604e-03,3.045894e-06,1.366051e-12,0.000000e+00,0.000000e+00,1.948588e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.350994e-06,3.365487e+03,4.746462e-06,2.412186e-08,-2.474612e+00,9.097791e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.693076e+00,-9.274209e-01,-2.431759e+00,-6.430400e-09,1.404075e-11,1.393377e-08,1.097040e-08,-2.344207e-11,5.065689e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.201599e-07,-2.523366e-10,-6.047928e-01,-1.562313e-03,-6.378675e-06,-2.720000e+03,4.187299e+00,9.274209e-01,-3.225668e+00,7.165200e-08,6.960620e-07,-2.639620e-08,-1.110952e-02,-7.220931e-02,-9.498632e-04
2.314879e-04,1.472737e-06,1.658590e+04,-8.209792e-07,5.413823e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.288204e-14,0.000000e+00,0.000000e+00,2.188134e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.472737e-06,3.365487e+03,4.640282e-06,3.265782e-09,-2.474611e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.044744e+00,-3.371004e-01,-5.359659e-01,-6.769480e-09,1.569237e-11,1.467004e-08,1.155931e-08,-2.625088e-11,5.337004e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.342181e-07,-2.698122e-10,-6.296473e-01,-1.528383e-03,-5.649083e-07,-2.720000e+03,2.195130e+00,3.371004e-01,-3.439275e+00,5.841107e-08,4.125620e-08,-7.851263e-09,-5.120668e-03,-7.547589e-02,-5.678663e-03
2.406256e-04,1.618686e-06,1.658590e+04,-8.209799e-07,6.635435e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.230966e-12,0.000000e+00,0.000000e+00,5.306711e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.618686e-06,3.365486e+03,4.560906e-06,-1.525038e-09,-2.474611e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.854039e+00,-6.064716e-01,-7.738488e-01,-7.098010e-09,1.627490e-11,1.538451e-08,1.213077e-08,-2.719191e-11,5.599877e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.480340e-07,-2.643505e-10,-6.545017e-01,-1.501269e-03,7.243292e-07,-2.720000e+03,4.020601e+00,6.064716e-01,-6.791136e+00,3.596431e-08,-7.194818e-07,1.940125e-08,-1.523828e-03,-1.218608e-01,1.250296e-02
2.528092e-04,1.816034e-06,1.658590e+04,-8.209794e-07,7.610090e-14,-1.219550e+01,5.733604e-03,3.045894e-06,2.339967e-11,0.000000e+00,0.000000e+00,5.648771e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.816034e-06,3.365487e+03,4.396887e-06,-2.924801e-08,-2.474611e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.626269e+01,4.771324e-01,9.988546e-02,-7.404278e-09,1.686811e-11,1.604626e-08,1.257990e-08,-2.719325e-11,5.808473e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.659188e-07,-1.932199e-10,-6.876411e-01,-1.445255e-03,7.697427e-06,-2.720000e+03,6.782372e+00,-4.771324e-01,-1.478122e+01,-1.169034e-07,-2.289490e-06,7.776972e-08,3.332506e-04,-9.569354e-02,2.403104e-03
2.619469e-04,1.970412e-06,1.658590e+04,-8.209797e-07,7.216903e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.416168e-11,0.000000e+00,0.000000e+00,1.732854e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.970412e-06,3.365485e+03,4.139271e-06,-3.628131e-09,-2.474610e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.994352e+01,6.302620e-01,-1.082025e+00,-7.577551e-09,1.737138e-11,1.642062e-08,1.279916e-08,-2.706898e-11,5.910651e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.786891e-07,-1.633923e-10,-7.124956e-01,-1.369341e-03,6.537632e-07,-2.720000e+03,9.409132e+00,-6.302620e-01,-1.761769e+01,-1.120525e-07,-2.883658e-06,1.052422e-07,1.338478e-02,-3.950184e-02,5.672302e-03
2.710845e-04,2.020067e-06,1.658590e+04,-8.209793e-07,7.615347e-14,-1.219550e+01,5.733604e-03,3.045894e-06,4.125970e-11,0.000000e+00,0.000000e+00,5.491390e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.020067e-06,3.365484e+03,3.884128e-06,2.005415e-08,-2.474610e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.134395e+01,6.078069e-01,2.300858e+00,-7.850520e-09,1.952176e-11,1.700818e-08,1.318892e-08,-2.978498e-11,6.092608e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.907265e-07,-1.915047e-10,-7.373501e-01,-1.295817e-03,-5.190780e-06,-2.720000e+03,6.935044e+00,-6.078069e-01,-2.031658e+01,-1.476061e-08,-3.212590e-06,1.510057e-07,2.313776e-03,-1.511819e-02,1.410591e-03
2.802222e-04,2.163134e-06,1.658589e+04,-8.209797e-07,5.729924e-14,-1.219550e+01,5.733604e-03,3.045894e-06,3.777486e-11,0.000000e+00,0.000000e+00,1.088658e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.163134e-06,3.365481e+03,3.603175e-06,3.378142e-08,-2.474609e+00,9.097791e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.143881e+01,8.370531e-02,-2.226195e+00,-8.033163e-09,2.025328e-11,1.740280e-08,1.342438e-08,-3.005550e-11,6.202284e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.021193e-07,-2.670349e-10,-7.622046e-01,-1.217857e-03,-9.565517e-06,-2.720000e+03,1.107804e+01,-8.370531e-02,-1.848934e+01,-8.558308e-08,-3.112297e-06,1.281053e-07,-6.222691e-03,1.091417e-02,-6.242592e-03
2.924058e-04,2.338000e-06,1.658589e+04,-8.209792e-07,6.826867e-14,-1.219550e+01,5.733604e-03,3.045894e-06,4.067755e-11,0.000000e+00,0.000000e+00,2.045585e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.338000e-06,3.365479e+03,3.092359e-06,3.701987e-08,-2.474608e+00,9.097796e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.126881e+01,-1.647375e-01,-1.619122e+00,-8.379525e-09,2.214727e-11,1.815060e-08,1.395088e-08,-3.238963e-11,6.446867e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.158738e-07,-3.979685e-10,-7.953439e-01,-1.074514e-03,-1.186388e-05,-2.720000e+03,1.045600e+01,1.647375e-01,-1.859182e+01,-2.413573e-07,-3.182374e-06,1.381058e-08,-1.089483e-02,-1.553742e-02,-5.634284e-03
3.015435e-04,2.474248e-06,1.658589e+04,-8.209790e-07,9.060802e-14,-1.219550e+01,5.733604e-03,3.045894e-06,4.345795e-11,0.000000e+00,0.000000e+00,2.221679e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.474248e-06,3.365478e+03,2.759316e-06,3.107609e-08,-2.474607e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.236482e+01,-2.189424e-01,-8.925037e-01,-8.606007e-09,2.319476e-11,1.863961e-08,1.431536e-08,-3.381307e-11,6.615975e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.251178e-07,-4.979095e-10,-8.201984e-01,-9.806635e-04,-1.027517e-05,-2.720000e+03,1.026065e+01,2.189424e-01,-1.989223e+01,-2.392470e-07,-3.286685e-06,-1.195469e-08,2.319104e-02,-2.077347e-02,-6.426506e-04
3.106812e-04,2.542724e-06,1.658589e+04,-8.209789e-07,8.682380e-14,-1.219550e+01,5.733604e-03,3.045894e-06,4.916951e-11,0.000000e+00,0.000000e+00,5.516087e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.542724e-06,3.365477e+03,2.386353e-06,2.998009e-08,-2.474606e+00,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.927814e+01,-5.498959e-01,-3.132944e-01,-8.838875e-09,2.445059e-11,1.914383e-08,1.469522e-08,-3.563579e-11,6.791649e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.334567e-07,-5.821424e-10,-8.450529e-01,-8.752596e-04,-8.781976e-06,-2.720000e+03,1.265740e+01,5.498959e-01,-2.640261e+01,-5.387738e-08,-3.449247e-06,-1.367764e-08,1.589929e-02,-5.713944e-02,8.510209e-04
3.228647e-04,2.692016e-06,1.658589e+04,-8.209790e-07,8.929398e-14,-1.219550e+01,5.733604e-03,3.045894e-06,5.942172e-11,0.000000e+00,0.000000e+00,5.989417e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.692016e-06,3.365472e+03,1.863720e-06,-2.034871e-08,-2.474605e+00,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.185456e+01,-3.069813e-01,-1.036907e+00,-9.166669e-09,2.550615e-11,1.985258e-08,1.524868e-08,-3.724212e-11,7.047833e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.429691e-07,-5.986775e-10,-8.781922e-01,-7.259826e-04,3.845626e-06,-2.720000e+03,1.017588e+01,3.069813e-01,-1.936875e+01,-2.428015e-07,-3.925566e-06,-8.386308e-08,-3.089138e-02,3.290389e-02,-1.250349e-02
3.320024e-04,2.810410e-06,1.658588e+04,-8.209792e-07,7.402888e-14,-1.219550e+01,5.733604e-03,3.045894e-06,4.871017e-11,0.000000e+00,0.000000e+00,2.072491e-12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.810410e-06,3.365472e+03,1.548806e-06,-2.711630e-08,-2.474605e+00,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.515997e+01,3.227434e-01,1.740949e+00,-9.356079e-09,2.635685e-11,2.026217e-08,1.556287e-08,-3.852154e-11,7.193287e-09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.490688e-07,-5.563396e-10,-9.030467e-01,-6.402865e-04,4.227911e-06,-2.720000e+03,9.055212e+00,-3.227434e-01,-2.353844e+01,-4.259051e-07,-3.554722e-06,-1.815402e-07,-2.001642e-02,4.604186e-02,-9.735110e-03
